TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"종묘","202603","뉴스","44.00000","17.00000","22.00000","-0.20000","4.50000","1251.00000","역사적 장소","37.5746","126.9938","서울특별시 종로구 종로 157 종묘관리소","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"거제","202603","뉴스","90.00000","51.00000","3.00000","16.00000","4.30000","219.00000","섬","34.8931951","128.6091247","경상남도 거제시 장평동 7-9","경상남도","거제시","1818450.00000","1853660.00000","-1.90000","19619557.00000","18983370.00000","636187.00000"
"조계사","202603","뉴스","4.00000","4.00000",,"1.00000","4.50000","7889.00000","불교사찰","37.5738369","126.982202","서울특별시 종로구 종로1.2.3.4가동 27-7","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"합천영상테마파크","202603","뉴스","3.00000",,"3.00000","-1.00000","4.10000","4028.00000","테마파크","35.5492109","128.07312","경상남도 합천군 용주면 합천호수로 757","경상남도","합천군","487826.00000","486017.00000","0.40000","4069996.00000","4055652.00000","14344.00000"
"광화문","202603","뉴스","1395.00000","796.00000","522.00000","0.50000","4.50000","13963.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"강남","202603","뉴스","450.00000","109.00000","225.00000","-0.50000","4.10000","607.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","20391298.00000","19186622.00000","6.30000","761281418.00000","516273492.00000","245007926.00000"
"광주시립미술관","202603","뉴스","3.00000","3.00000",,"1.00000","4.40000","1115.00000","미술관","35.1831512","126.885704","광주광역시 북구 하서로 52","광주광역시","북구","4838432.00000","4714178.00000","2.60000","53475638.00000","53234372.00000","241266.00000"
"국립국악원","202603","뉴스","94.00000","25.00000","57.00000","-0.60000","4.50000","1005.00000","아트 센트","37.477","127.0086","서울특별시 서초구 남부순환로 2364","서울특별시","서초구","17253660.00000","15777590.00000","9.40000","506187388.00000","444313195.00000","61874193.00000"
"창덕궁","202603","뉴스","3.00000",,"3.00000","-1.00000","4.60000","13615.00000","문화적 랜드마크","37.5794309","126.9910426","서울특별시 종로구 율곡로 99","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"제주공항","202603","뉴스","6.00000",,"6.00000","-1.00000","4.40000","19786.00000","국제 공항","33.5071","126.4934","제주특별자치도 제주시 특별자치도 공항로 2","제주특별자치도","제주시","5021068.00000","4567598.00000","9.90000","172754900.00000","144494112.00000","28260788.00000"
"해동용궁사","202603","뉴스","8.00000",,"8.00000","-1.00000","4.50000","26546.00000","불교사찰","35.1883491","129.2233197","부산광역시 기장군 기장읍 용궁길 86 해동용궁사","부산광역시","기장군","3419241.00000","3392484.00000","0.80000","95858078.00000","83312617.00000","12545461.00000"
"감천문화마을","202603","뉴스","5.00000","5.00000",,"1.00000","4.40000","31959.00000","관광 명소","35.0973904","129.0105924","부산광역시 사하구 감내2로 203","부산광역시","사하구","2290390.00000","2246699.00000","1.90000","24587519.00000","23195697.00000","1391822.00000"
"한국영화박물관","202603","뉴스","0.00000",,,,"4.20000","79.00000","박물관","37.5804334","126.8894764","서울특별시 마포구 상암동 1602번지 2층","서울특별시","마포구","11178818.00000","10711578.00000","4.40000","246294312.00000","179744728.00000","66549584.00000"
"코엑스몰","202603","뉴스","633.00000","219.00000","212.00000",,"4.30000","24516.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","20391298.00000","19186622.00000","6.30000","761281418.00000","516273492.00000","245007926.00000"
"국립춘천박물관","202603","뉴스","32.00000","32.00000",,"1.00000","4.50000","1547.00000","국립박물관","37.8640305","127.7537146","강원특별자치도 춘천시 석사동 27-1","강원특별자치도","춘천시","2683566.00000","2717712.00000","-1.30000","51133760.00000","49933590.00000","1200170.00000"
"국회도서관","202603","뉴스","4.00000","3.00000",,"1.00000","4.50000","273.00000","국립 도서관","37.5311396","126.9170175","서울특별시 영등포구 여의동 1","서울특별시","영등포구","10886124.00000","10180622.00000","6.90000","283861222.00000","255649939.00000","28211283.00000"
"군산근대역사박물관","202603","뉴스","1.00000",,,,"4.10000","5431.00000","지역사 박물관","35.9906994","126.7119653","전북특별자치도 군산시 장미동 1-67","전북특별자치도","군산시","2353410.00000","2281318.00000","3.20000","56981358.00000","55678972.00000","1302386.00000"
"하남스타필드","202603","뉴스","1.00000",,,,"4.30000","18705.00000","쇼핑몰","37.5454054","127.223858","경기도 하남시 미사대로 750 스타필드 하남 1층","경기도","하남시","5181099.00000","4953858.00000","4.60000","131850054.00000","130937276.00000","912778.00000"
"인천항","202603","뉴스","20.00000","2.00000","3.00000","-0.30000","4.20000","45.00000","항구","37.4594575","126.6256454","인천광역시 중구 항동7가 1-58","인천광역시","중구","8747074.00000","8447425.00000","3.50000","275820263.00000","200508461.00000","75311802.00000"
"경희궁","202603","뉴스","2.00000","2.00000",,"1.00000","4.40000","1242.00000","문화적 랜드마크","37.5712","126.9681","서울 종로구 새문안로 45 경희궁.시립미술관","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"인사동","202603","뉴스","11.00000","5.00000","1.00000","4.00000","4.30000","13535.00000","관광 명소","37.5717174","126.9860732","서울특별시 종로구 인사동 153-10","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"경동시장","202603","뉴스","20.00000","3.00000","17.00000","-0.80000","4.10000","10958.00000","시장","37.57973","127.03854","서울특별시 동대문구 제기동 1035","서울특별시","동대문구","6191392.00000","5796889.00000","6.80000","91153219.00000","86995001.00000","4158218.00000"
"황리단길","202603","뉴스","1.00000",,,,"4.20000","7643.00000","관광 명소","35.8376609","129.209724","경상북도 경주시 황남동 포석로 일대","경상북도","경주시","4040771.00000","3896246.00000","3.70000","83221991.00000","80971767.00000","2250224.00000"
"김포공항","202603","뉴스","3.00000",,"1.00000","-1.00000","4.40000","11552.00000","국제공항","37.5655383","126.8013282","서울특별시 강서구 하늘길 112 김포국제공항 (GMP)","서울특별시","강서구","8934216.00000","7629496.00000","17.10000","423405075.00000","411439531.00000","11965544.00000"
"DDP 동대문디자인플라자","202603","뉴스","329.00000","41.00000","110.00000","-0.60000","4.30000","31384.00000","문화센터","37.5665256","127.0092236","서울특별시 중구 을지로 281","서울특별시","중구","13062427.00000","12871649.00000","1.50000","942633456.00000","678991116.00000","263642340.00000"
"홍대역","202603","뉴스","136.00000","66.00000","56.00000","0.20000","4.50000","9115.00000","관광 명소","37.557527","126.9244669","서울특별시 홍대입구역","서울특별시","마포구","11178818.00000","10711578.00000","4.40000","246294312.00000","179744728.00000","66549584.00000"
"포항시립미술관","202603","뉴스","13.00000","13.00000",,"1.00000","4.40000","432.00000","미술관","36.0663929","129.3910595","경상북도 포항시 북구 환호동 352","경상북도","포항시 북구","2631080.00000","2600350.00000","1.20000","40473140.00000","39815735.00000","657405.00000"
"파크하얏트","202603","뉴스","12.00000","6.00000",,"1.00000","4.40000","1917.00000","5성급 호텔","37.5085791","127.0641676","서울특별시 강남구 대치동 995-14","서울특별시","강남구","20391298.00000","19186622.00000","6.30000","761281418.00000","516273492.00000","245007926.00000"
"이화여자대학교","202603","뉴스","69.00000","38.00000","8.00000","3.80000","4.60000","1444.00000","여자대학","37.5618588","126.9468339","서울특별시 서대문구 대현동 산11-1","서울특별시","서대문구","9267108.00000","8327028.00000","11.30000","90077981.00000","78865725.00000","11212256.00000"
"효창공원","202603","뉴스","14.00000","4.00000","3.00000","0.30000","4.30000","2988.00000","공원","37.5450482","126.9603142","서울특별시 용산구 효창원로 177-18 효창공원","서울특별시","용산구","10501456.00000","9982640.00000","5.20000","197037746.00000","162333055.00000","34704691.00000"
"평화의전당","202603","뉴스","1.00000",,,,"4.40000","1565.00000","공연예술 극장","37.5986","127.0527","서울특별시 동대문구 회기동","서울특별시","동대문구","6191392.00000","5796889.00000","6.80000","91153219.00000","86995001.00000","4158218.00000"
"경복궁","202603","뉴스","129.00000","76.00000","39.00000","0.90000","4.60000","46103.00000","문화적 랜드마크","37.579617","126.977041","서울특별시 종로구 사직로 161","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"경주 보문단지","202603","뉴스","1.00000","1.00000",,"1.00000","4.30000","2649.00000","관광 명소","35.8563","129.2871","경상북도 경주시 보문로 280-34","경상북도","경주시","4040771.00000","3896246.00000","3.70000","83221991.00000","80971767.00000","2250224.00000"
"포시즌스호텔","202603","뉴스","10.00000","6.00000","4.00000","0.50000","4.60000","7236.00000","5성급 호텔","37.5706978","126.9755073","서울특별시 종로구 당주동 새문안로 97","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"63빌딩","202603","뉴스","4.00000","3.00000","1.00000","2.00000","4.20000","9571.00000","문화적 랜드마크","37.5198332","126.9400724","서울특별시 영등포구 63로 50","서울특별시","영등포구","10886124.00000","10180622.00000","6.90000","283861222.00000","255649939.00000","28211283.00000"
"김해공항","202603","뉴스","3.00000",,,,"4.10000","5003.00000","국제 공항","37.5655","126.8013","서울특별시 강서구 하늘길 112","서울특별시","강서구","8934216.00000","7629496.00000","17.10000","423405075.00000","411439531.00000","11965544.00000"
"경포해변","202603","뉴스","1.00000","1.00000",,"1.00000","4.40000","316.00000","해변","37.8054863","128.9078306","강원특별자치도 강릉시 안현동 산1-9","강원특별자치도","강릉시","2566970.00000","2561433.00000","0.20000","59199905.00000","58402010.00000","797895.00000"
"고척스카이돔","202603","뉴스","1.00000","1.00000",,"1.00000","4.40000","1670.00000","야구장","37.498931","126.8670866","서울특별시 구로구 고척동 63-6","서울특별시","구로구","6054170.00000","6259806.00000","-3.30000","98788912.00000","95475173.00000","3313739.00000"
"강변","202603","뉴스","48.00000","8.00000","3.00000","1.70000","4.10000","836.00000","전자제품 판매점","37.535098","127.094695","서울특별시 광진구 강변역로 53 강변","서울특별시","광진구","7439390.00000","6797980.00000","9.40000","112101007.00000","95405056.00000","16695951.00000"
"광안대교","202603","뉴스","6.00000","3.00000","3.00000",,"4.60000","925.00000","다리","35.147551","129.1302088","부산광역시 부산진구 새싹로 174","부산광역시","수영구","3459785.00000","3148170.00000","9.90000","38692747.00000","35586033.00000","3106714.00000"
"N서울타워","202603","뉴스","8.00000","8.00000",,"1.00000","4.50000","66405.00000","관광 명소","37.5511694","126.9882266","서울특별시 용산구 남산공원길 105","서울특별시","용산구","10501456.00000","9982640.00000","5.20000","197037746.00000","162333055.00000","34704691.00000"
"경기도박물관","202603","뉴스","1.00000","1.00000",,"1.00000","4.30000","740.00000","박물관","37.4142849","127.4681396","경기도 여주시 산북면 용담리 산43-1","경기도","여주시","2024214.00000","1997418.00000","1.30000","102909856.00000","98016050.00000","4893806.00000"
"태종대유원지","202603","뉴스","28.00000","6.00000","22.00000","-0.70000","4.40000","4751.00000","공원","35.05307","129.0872","부산광역시 영도구 전망로 24 태종대유원지","부산광역시","영도구","1683815.00000","1579728.00000","6.60000","9117932.00000","8062550.00000","1055382.00000"
